timestamp,AC,ACA,AI,AIR,BN,BNP,BVI,CA,CAP,CS,DG,DSY,EDEN,EL,EN,ENGI,ERF,GLE,HO,KER,LR,MC,ML,MT,OR,ORA,PUB,RI,RMS,RNO,SAF,SAN,SGO,STLAP,STMPA,SU,TEP,TTE,URW,VIE
2023-12-11 13:00:00+00:00,34.96,12.622,160.16,142.46,59.38,61.44,21.53,17.144,192.66,30.02,116.38,44.31,53.16,183.2,36.08,16.162,54.42,24.015,137.96,407.16,94.93,738.0,32.095,23.9,443.08,11.138,80.24,156.6,1984.6,38.025,164.64,3.9366,62.72,21.006,44.234,176.02,116.2,62.075,63.84,29.39
2023-12-11 14:00:00+00:00,35.11,12.642,160.37,142.44,59.48,61.38,21.64,17.22,193.46,30.04,116.12,44.43,53.52,183.82,36.08,16.192,54.59,23.995,137.4,408.7,95.53,739.45,32.185,23.935,444.08,11.138,80.74,156.96,1987.8,38.0,164.96,3.9334,62.9,21.03,44.664,177.22,117.32,62.12,63.84,29.465
2023-12-11 15:00:00+00:00,35.32,12.65,160.42,142.1,59.61,61.32,21.62,17.276,193.52,30.065,116.22,44.49,53.53,183.92,36.21,16.174,54.69,23.835,137.0,408.98,95.4,738.0,32.245,23.95,443.06,11.134,81.39,156.9,1988.6,37.97,165.0,3.9438,62.73,21.046,44.67,176.52,117.0,62.17,63.86,29.43
2023-12-11 16:00:00+00:00,35.07,12.648,160.31,142.0,59.39,60.8,21.5,17.3,192.9,30.055,116.28,44.4,53.46,183.0,36.19,16.118,54.6,23.82,137.4,411.0,94.94,744.0,32.2,23.885,440.66,11.132,81.3,157.2,1997.8,37.96,165.48,3.941,65.6,21.016,44.5,176.52,117.8,61.9,63.64,29.33
2023-12-12 08:00:00+00:00,35.14,12.7,161.04,140.6,59.62,61.24,21.47,17.324,193.12,30.175,115.6,44.52,53.3,184.06,36.2,16.118,54.58,23.8,136.9,412.7,95.14,740.3,32.15,24.52,445.06,11.114,81.56,155.9,2014.5,37.34,164.74,3.9386,62.96,21.14,44.68,177.5,118.96,62.43,63.7,29.545
2023-12-12 09:00:00+00:00,35.41,12.676,161.8,141.28,59.72,61.25,21.53,17.26,193.56,30.17,115.96,44.68,53.46,184.02,36.21,16.118,54.58,23.83,136.6,414.42,95.15,740.5,32.23,24.405,447.26,11.132,81.82,156.7,2013.5,37.935,165.44,3.9366,63.29,21.184,44.716,177.5,119.78,62.56,63.94,29.545
2023-12-12 10:00:00+00:00,35.31,12.64,160.95,141.2,59.6,60.95,21.55,17.246,193.2,29.99,115.42,44.55,53.36,183.6,36.04,16.068,54.45,23.685,136.06,412.06,94.66,734.8,32.14,24.275,445.68,11.14,81.76,156.28,2002.0,37.985,165.14,3.9,63.11,21.094,44.56,176.78,119.16,62.27,63.7,29.5
2023-12-12 11:00:00+00:00,35.35,12.618,160.82,141.24,59.52,60.78,21.51,17.214,193.78,29.905,115.36,44.495,53.2,183.74,36.09,16.076,54.56,23.64,136.12,412.26,94.72,737.1,32.14,24.295,444.26,11.158,81.73,156.66,2005.5,38.035,165.76,3.887,63.2,21.074,44.52,176.64,120.3,62.37,63.8,29.55
2023-12-12 12:00:00+00:00,35.335,12.616,161.02,141.44,59.48,60.89,21.5,17.198,194.4,29.92,115.24,44.66,53.11,183.7,36.1,16.094,54.48,23.68,136.12,412.4,94.66,737.3,32.19,24.265,445.0,11.13,81.98,156.46,2018.0,37.99,165.86,3.875,63.24,21.136,44.54,177.28,119.82,61.9,63.78,29.48
2023-12-12 13:00:00+00:00,35.295,12.638,160.96,141.64,59.46,60.88,21.63,17.192,194.08,29.955,115.1,44.685,53.3,183.68,36.055,16.016,54.64,23.705,135.96,412.4,95.09,736.55,32.05,24.16,444.4,11.124,82.14,156.76,2016.5,37.825,165.98,3.881,63.15,21.126,44.58,177.2,119.28,61.63,63.52,29.29
2023-12-12 14:00:00+00:00,35.375,12.656,161.7,142.52,59.62,60.92,21.71,17.186,193.8,30.075,115.38,44.95,53.35,183.76,36.12,16.01,54.47,23.71,136.6,412.86,95.18,736.5,31.99,23.925,445.8,11.168,82.13,156.22,2021.0,37.715,167.22,3.9004,63.13,21.094,44.606,177.48,118.36,61.4,62.74,29.33
2023-12-12 15:00:00+00:00,35.365,12.666,162.28,142.56,59.6,60.89,21.67,17.122,194.02,30.015,115.32,44.955,53.26,183.78,36.07,15.986,54.58,23.75,136.98,412.96,95.05,736.25,31.97,24.07,445.06,11.15,82.46,156.2,2014.0,37.72,167.24,3.891,63.19,21.06,44.62,177.77,117.98,61.475,62.24,29.23
2023-12-12 16:00:00+00:00,35.24,12.658,162.33,142.54,59.63,61.0,21.72,17.086,193.06,30.075,115.62,44.925,53.12,183.36,35.97,16.098,54.66,23.71,137.46,411.3,94.8,733.4,31.88,24.0,444.7,11.134,82.12,155.96,2011.0,37.665,167.68,3.8756,63.01,20.996,44.536,177.12,117.6,61.38,62.64,29.11
2023-12-13 08:00:00+00:00,35.09,12.692,162.75,143.1,59.52,60.91,21.91,16.726,193.56,30.12,115.32,44.925,53.51,186.84,35.955,16.082,54.86,23.925,138.3,412.66,95.32,737.7,32.01,24.215,448.6,11.018,82.02,155.46,2038.0,37.83,167.76,3.871,63.71,21.12,44.86,177.82,117.96,61.46,63.14,29.32
2023-12-13 09:00:00+00:00,35.14,12.66,162.91,143.24,59.46,60.79,21.94,16.66,193.78,30.01,115.36,44.845,53.22,187.0,35.85,16.092,54.68,23.885,138.4,412.66,95.42,740.0,31.94,24.145,449.3,10.884,81.92,156.3,2038.0,37.61,167.7,3.8566,63.53,21.16,44.768,177.6,118.66,61.22,62.96,29.27
2023-12-13 10:00:00+00:00,35.06,12.63,162.76,142.78,59.33,60.63,21.89,16.508,193.3,29.88,115.18,44.82,53.36,186.38,35.82,16.082,54.56,23.75,138.4,411.1,95.32,739.4,31.92,24.14,448.56,10.79,81.92,156.2,2034.0,37.34,167.2,3.838,63.42,21.1,44.68,177.52,117.6,61.29,62.8,29.3
2023-12-13 11:00:00+00:00,35.0,12.648,163.02,142.74,59.4,60.82,21.87,16.496,193.46,29.955,115.4,44.71,53.42,186.28,35.93,16.136,54.6,23.875,138.76,409.2,95.38,736.3,31.86,24.155,449.0,10.834,82.08,156.46,2039.5,37.115,167.28,3.8566,63.49,21.13,44.676,177.42,117.66,61.44,62.8,29.43
2023-12-13 12:00:00+00:00,34.94,12.632,163.05,142.75,59.42,60.69,21.86,16.4,193.06,29.93,115.28,44.675,53.38,185.78,35.94,16.116,54.32,23.805,138.52,407.66,95.22,734.9,31.88,24.135,447.6,10.83,81.98,156.1,2035.5,37.18,167.0,3.8496,63.48,21.184,44.59,177.08,117.3,61.53,62.8,29.36
2023-12-13 13:00:00+00:00,34.92,12.642,163.09,142.94,59.53,60.69,21.89,16.462,193.7,29.88,115.32,44.715,53.48,185.84,36.03,16.126,54.33,23.875,138.5,409.9,95.28,737.2,31.96,24.155,447.56,10.852,81.86,156.4,2040.5,37.265,166.44,3.849,63.57,21.22,44.656,177.04,116.86,61.55,62.92,29.3
2023-12-13 14:00:00+00:00,34.75,12.634,162.95,142.81,59.55,60.66,21.94,16.31,192.96,29.915,115.36,44.57,53.22,185.5,36.04,16.116,54.38,23.78,138.76,409.9,95.04,736.0,31.98,23.83,447.1,10.876,81.43,156.22,2038.5,37.05,165.92,3.861,63.39,21.12,44.43,177.36,116.56,61.605,62.82,29.2
2023-12-13 15:00:00+00:00,34.7,12.612,162.59,142.78,59.23,60.44,21.99,16.206,192.26,29.78,114.78,44.48,53.14,185.72,35.86,16.102,54.48,23.74,138.76,408.96,94.8,736.7,31.775,23.98,446.26,10.852,81.53,155.9,2026.5,36.79,166.16,3.8344,63.01,20.99,44.286,176.8,116.76,61.515,62.94,29.145
2023-12-13 16:00:00+00:00,34.61,12.75,162.89,142.56,59.22,60.03,21.96,16.04,191.9,29.81,114.9,44.44,53.22,185.62,35.82,16.198,54.22,23.66,138.7,408.36,94.46,735.0,31.72,23.99,445.46,10.784,81.62,155.8,2028.5,36.69,165.72,3.838,62.28,20.824,44.18,176.8,116.36,61.34,62.86,29.13
2023-12-14 08:00:00+00:00,34.93,12.932,160.73,142.5,59.27,62.31,22.38,16.274,195.22,29.795,116.32,44.91,54.26,187.24,35.97,16.368,56.9,24.27,134.76,426.6,96.08,750.9,31.9,24.745,454.06,10.696,82.81,160.2,2057.5,38.42,164.02,3.858,64.95,21.226,45.176,179.14,121.66,61.3,66.5,29.62
2023-12-14 09:00:00+00:00,34.95,12.994,158.6,142.78,58.8,62.86,22.48,16.376,195.84,29.81,116.52,44.745,54.42,186.2,35.815,16.346,57.06,24.465,134.94,425.26,95.68,748.1,31.58,24.705,449.58,10.702,82.62,161.76,2042.0,38.605,163.7,3.8416,65.71,21.21,45.14,179.16,122.0,61.52,66.24,29.905
2023-12-14 10:00:00+00:00,35.31,12.992,160.01,143.53,58.86,63.07,22.59,16.356,196.34,29.775,116.86,44.85,54.5,186.76,35.96,16.35,57.07,24.45,135.9,424.66,96.52,749.3,31.76,24.7,451.46,10.696,83.19,162.66,2047.5,38.29,165.3,3.866,66.29,21.21,45.164,180.04,122.16,61.66,66.28,30.05
2023-12-14 11:00:00+00:00,35.14,12.942,159.6,143.16,58.58,62.58,22.59,16.4,195.16,29.38,116.36,44.49,54.2,185.96,35.85,16.298,57.04,24.415,135.8,426.2,96.12,748.1,31.81,24.635,447.1,10.678,82.76,163.2,2035.5,38.605,164.58,3.875,66.41,21.226,44.966,179.02,122.26,61.39,66.42,29.94
2023-12-14 12:00:00+00:00,35.2,12.976,158.96,142.88,58.57,63.05,22.59,16.42,195.06,29.465,116.14,44.43,54.56,185.36,35.89,16.344,57.2,24.555,136.4,428.26,96.42,751.0,31.87,24.675,447.36,10.698,82.9,163.06,2032.5,39.13,164.12,3.8846,69.8,21.28,45.206,178.9,122.4,61.455,66.58,30.1
2023-12-14 13:00:00+00:00,35.24,13.008,159.47,143.0,58.62,63.22,22.71,16.42,195.48,29.545,116.36,44.505,54.46,185.86,35.94,16.354,57.34,24.625,136.76,428.66,96.48,751.6,32.01,24.68,447.86,10.69,82.9,162.6,2030.0,39.22,163.94,3.888,66.58,21.316,45.266,178.74,123.2,61.54,66.8,29.99
2023-12-14 14:00:00+00:00,35.125,12.926,159.25,141.02,58.45,62.53,22.59,16.346,193.6,29.325,116.02,44.03,54.08,184.94,35.775,16.314,57.3,24.44,135.66,429.4,96.28,748.6,31.8,24.68,445.0,10.668,82.49,162.5,2017.0,39.19,162.14,3.859,66.18,21.25,45.456,178.42,122.6,61.53,67.18,29.93
2023-12-14 15:00:00+00:00,35.08,12.89,159.4,140.34,58.4,62.65,22.59,16.34,193.16,29.31,116.46,43.905,54.06,185.08,35.805,16.352,57.42,24.38,135.16,427.6,96.52,746.6,31.97,24.77,444.36,10.684,82.54,162.32,2020.0,39.145,161.18,3.8718,66.19,21.196,45.546,178.88,121.56,61.555,66.7,29.98
2023-12-14 16:00:00+00:00,34.95,12.896,159.02,139.86,58.33,62.92,22.54,16.304,193.16,29.355,117.0,43.82,53.84,183.8,35.69,16.27,57.78,24.49,134.8,427.06,96.5,747.7,32.04,24.725,444.96,10.698,81.92,162.96,2013.0,39.045,160.78,3.884,66.01,21.214,45.786,177.46,122.0,61.54,66.32,29.99
2023-12-15 08:00:00+00:00,34.85,12.984,159.42,140.84,57.73,63.3,22.4,16.366,193.32,29.44,116.08,43.3,53.14,184.78,35.53,16.38,57.56,24.61,135.06,425.56,96.36,749.45,32.04,25.06,441.5,10.604,82.52,162.66,2028.5,39.885,159.88,3.8786,66.47,21.786,46.4,180.14,121.96,62.61,66.86,29.95
2023-12-15 09:00:00+00:00,34.89,12.93,160.11,141.1,58.06,63.46,22.44,16.36,194.26,29.44,115.58,43.51,53.1,185.28,35.55,16.508,57.7,24.595,135.44,425.66,96.56,749.8,31.91,25.035,442.56,10.6,82.92,163.7,2027.0,39.92,160.08,3.8486,66.56,21.804,46.646,180.84,122.0,62.59,66.97,30.01
2023-12-15 10:00:00+00:00,34.82,12.938,160.91,140.48,57.92,63.93,22.51,16.426,195.5,29.565,116.12,43.63,53.42,186.08,35.65,16.466,57.72,24.59,135.66,425.4,96.7,751.6,32.17,25.025,444.76,10.606,83.26,164.5,2038.5,40.125,160.12,3.8396,67.45,21.88,46.9,181.38,122.7,62.81,67.2,29.99
2023-12-15 11:00:00+00:00,34.79,12.958,161.25,140.2,57.88,63.62,22.46,16.406,195.2,29.44,115.74,43.765,53.66,185.2,35.55,16.384,57.66,24.495,135.66,424.5,96.67,750.9,32.215,25.03,445.6,10.596,82.86,163.34,2041.0,39.67,158.92,3.823,67.38,21.78,46.94,180.9,123.26,62.51,67.0,29.95
2023-12-15 12:00:00+00:00,34.7,12.92,161.27,139.28,57.84,63.18,22.44,16.36,195.28,29.25,115.12,43.83,53.9,185.0,35.36,16.312,57.88,24.4,135.56,424.8,96.5,753.45,32.11,24.97,444.2,10.55,82.54,163.9,2036.0,39.525,158.62,3.8044,69.8,21.77,46.83,180.76,123.36,62.265,67.04,29.78
2023-12-15 13:00:00+00:00,34.735,12.904,159.98,138.94,57.91,63.0,22.39,16.318,195.06,29.255,115.22,43.91,53.74,185.22,35.31,16.276,57.67,24.34,135.26,422.46,96.4,753.4,32.23,24.83,443.62,10.548,82.56,163.06,2029.5,39.465,158.5,3.7964,66.79,21.632,46.716,180.7,122.66,62.24,66.48,29.72
2023-12-15 14:00:00+00:00,34.705,12.948,160.64,139.7,58.0,63.25,22.31,16.3,195.6,29.34,115.82,44.06,53.8,185.6,35.48,16.276,57.9,24.445,135.7,420.2,96.62,750.4,32.23,24.955,445.3,10.564,83.24,163.0,2033.5,39.38,160.28,3.7996,67.26,21.566,46.726,181.4,122.9,62.12,66.9,29.81
2023-12-15 15:00:00+00:00,34.7,12.96,160.33,139.94,57.88,63.375,22.41,16.246,195.3,29.25,115.86,44.21,54.05,185.22,35.5,16.258,58.01,24.49,135.2,418.1,97.0,749.45,32.18,25.08,446.76,10.59,83.6,163.16,2024.0,39.395,160.3,3.818,67.1,21.546,46.906,181.68,122.7,61.86,66.98,29.83
2023-12-15 16:00:00+00:00,34.65,12.956,160.24,139.32,57.98,62.95,22.28,16.286,196.0,29.21,115.9,44.29,53.9,185.14,35.5,16.25,58.0,24.41,135.1,418.36,96.9,749.8,32.34,24.96,447.16,10.586,83.4,163.26,2028.0,39.285,160.16,3.7996,66.61,21.506,46.816,181.38,122.6,61.53,66.5,29.64
2023-12-18 08:00:00+00:00,34.41,12.888,159.64,139.06,58.0,63.07,22.28,16.22,194.42,29.29,113.74,44.005,53.64,183.46,35.0,16.056,57.3,24.42,134.8,411.76,96.8,735.5,32.09,24.975,443.4,10.528,82.73,161.6,2001.5,39.355,160.58,3.797,66.16,21.414,46.5,180.62,125.5,62.28,66.51,29.52
2023-12-18 09:00:00+00:00,34.45,12.914,159.82,139.38,58.16,63.03,22.3,16.254,193.84,29.36,114.1,43.91,53.62,183.5,35.1,16.184,56.74,24.32,135.46,411.8,96.54,736.4,32.11,24.875,444.16,10.568,82.92,161.6,1995.0,39.18,161.02,3.818,65.91,21.39,46.466,179.98,125.1,62.38,66.3,29.59
2023-12-18 10:00:00+00:00,34.58,12.882,159.65,139.18,57.98,62.78,22.28,16.26,193.2,29.275,113.92,43.885,53.68,182.88,34.98,16.13,57.14,24.24,134.9,411.1,96.68,736.3,32.105,25.335,443.16,10.52,82.97,161.56,1990.5,39.16,160.82,3.7986,65.97,21.4,46.454,180.98,125.9,62.28,66.4,29.54
2023-12-18 11:00:00+00:00,34.565,12.904,159.98,139.1,57.96,62.81,22.14,16.26,193.28,29.26,113.78,43.915,53.68,183.34,34.925,16.09,57.18,24.27,134.84,409.94,96.58,735.2,32.115,25.83,444.4,10.49,83.02,161.6,1985.5,39.31,160.7,3.804,65.88,21.426,46.29,180.86,127.04,62.51,66.46,29.42
2023-12-18 12:00:00+00:00,34.58,12.86,160.04,139.25,57.96,62.48,22.13,16.25,193.06,29.2,113.82,43.895,53.66,183.62,34.845,16.096,57.14,24.165,135.4,409.8,96.6,737.2,32.09,25.835,445.66,10.474,82.86,161.48,1985.5,39.3,161.04,3.7866,68.8,21.464,46.29,181.17,126.6,62.48,66.6,29.36
2023-12-18 13:00:00+00:00,34.57,12.86,160.0,139.28,58.04,62.36,22.2,16.25,192.02,29.2,113.66,43.89,53.62,184.34,34.83,16.128,57.42,24.195,135.4,409.66,96.72,737.9,32.21,25.845,445.16,10.504,82.74,161.56,1990.5,39.28,160.72,3.7884,65.53,21.536,46.296,181.34,126.76,62.515,66.64,29.3
2023-12-18 14:00:00+00:00,34.56,12.842,159.47,138.82,58.12,62.27,22.17,16.234,191.7,29.15,113.02,44.0,53.58,183.96,34.63,16.112,57.34,24.155,135.2,408.7,96.34,739.5,32.09,26.24,445.1,10.506,82.62,161.6,1990.0,39.29,159.98,3.773,68.8,21.57,45.81,180.92,126.26,62.62,66.44,29.13
2023-12-18 15:00:00+00:00,34.475,12.812,159.99,138.82,58.18,62.16,22.12,16.22,191.56,29.085,112.58,43.95,53.7,183.9,34.44,16.114,57.24,24.065,135.28,407.56,96.16,739.5,31.99,26.205,445.6,10.472,82.56,161.84,1990.0,39.12,160.58,3.7756,64.98,21.47,45.49,181.0,124.76,62.44,66.46,29.05
2023-12-18 16:00:00+00:00,34.58,12.798,159.73,138.9,58.27,62.57,22.16,16.23,192.46,29.11,113.0,44.185,53.8,183.76,34.45,16.154,57.26,24.19,135.3,406.56,95.72,741.8,32.17,26.335,445.3,10.452,82.88,162.16,2000.5,39.045,161.1,3.7866,65.02,21.46,45.566,181.02,124.6,62.24,66.8,29.12
2023-12-19 08:00:00+00:00,34.64,12.746,160.81,139.22,58.06,62.3,22.27,16.206,192.0,29.115,112.86,44.345,54.0,183.16,34.33,16.076,57.8,24.14,134.5,407.7,95.48,740.2,32.12,26.2,447.26,10.346,83.2,162.6,1968.8,39.315,159.76,3.7666,65.14,21.2,45.75,180.88,125.7,61.98,67.22,29.145
2023-12-19 09:00:00+00:00,34.76,12.728,160.96,139.7,58.15,62.25,22.3,16.356,192.3,29.21,113.08,44.57,53.96,183.42,34.29,16.112,58.02,23.96,134.7,407.44,94.88,739.9,32.125,26.215,450.7,10.376,83.34,162.66,1978.8,39.15,160.28,3.775,65.19,21.02,45.71,181.26,126.7,62.14,67.36,29.27
2023-12-19 10:00:00+00:00,34.89,12.754,161.04,139.71,58.06,62.37,22.32,16.37,192.16,29.22,113.2,44.45,53.92,183.18,34.305,16.1,58.24,24.02,134.94,407.4,94.56,738.7,32.12,26.215,450.3,10.386,83.42,162.5,1977.8,39.205,160.26,3.784,65.39,20.996,45.85,181.22,126.4,61.99,67.72,29.31
2023-12-19 11:00:00+00:00,34.8,12.766,160.76,139.52,58.17,62.51,22.3,16.456,191.5,29.225,113.3,44.39,53.91,182.34,34.35,16.11,58.08,24.01,134.7,405.06,94.28,737.3,32.12,26.1,450.5,10.4,83.34,161.98,1972.0,39.16,159.94,3.79,65.32,21.1,45.75,181.04,125.54,61.92,67.74,29.25
2023-12-19 12:00:00+00:00,34.78,12.768,161.2,139.71,58.11,62.4,22.3,16.434,191.1,29.215,113.4,44.47,53.98,182.92,34.43,16.088,58.3,23.955,135.26,406.86,94.76,740.3,32.15,26.18,451.6,10.39,83.38,161.96,1982.4,39.21,160.18,3.7974,65.55,21.162,45.83,181.84,126.04,61.855,67.88,29.28
2023-12-19 13:00:00+00:00,34.74,12.79,161.29,139.5,58.01,62.42,22.3,16.418,190.4,29.295,113.34,44.35,53.98,182.74,34.36,16.106,58.22,23.97,135.0,406.7,94.72,741.4,32.2,26.105,450.6,10.39,83.3,162.06,1980.8,39.08,159.94,3.788,65.5,21.214,45.78,180.83,125.76,61.775,67.92,29.3
2023-12-19 14:00:00+00:00,34.74,12.78,161.01,139.57,57.93,62.54,22.29,16.48,190.34,29.375,113.36,44.345,54.0,182.9,34.285,16.08,58.48,24.04,135.1,407.3,94.66,743.7,32.255,26.19,450.5,10.394,83.38,162.16,1989.2,39.185,160.04,3.79,65.62,21.25,45.984,181.24,127.4,61.99,67.84,29.25
2023-12-19 15:00:00+00:00,34.77,12.746,160.69,139.7,57.97,62.28,22.29,16.504,190.5,29.335,113.14,44.38,54.06,183.08,34.165,16.048,58.36,23.995,135.26,405.8,94.52,744.9,32.16,26.105,451.2,10.38,83.55,162.26,1994.8,39.12,160.08,3.789,65.55,21.27,45.836,180.58,127.76,61.9,67.86,29.24
2023-12-19 16:00:00+00:00,34.8,12.776,160.33,139.92,57.88,62.21,22.34,16.54,191.46,29.405,113.54,44.46,54.2,183.04,34.21,16.048,58.6,23.965,134.8,406.0,94.5,745.5,32.16,26.215,450.56,10.38,83.46,162.1,1999.4,39.165,160.0,3.7866,65.48,21.256,45.946,180.48,129.34,61.95,67.86,29.28
2023-12-20 08:00:00+00:00,34.71,12.914,160.67,138.76,57.84,62.92,22.4,16.63,190.06,29.455,112.8,44.225,54.4,182.36,34.32,16.06,59.18,24.04,134.06,405.44,94.48,745.8,32.28,26.27,450.2,10.446,84.02,162.06,1985.0,39.175,157.62,3.761,65.77,21.214,45.76,180.36,131.1,62.62,68.41,29.24
2023-12-20 09:00:00+00:00,34.62,12.904,160.69,138.44,58.03,62.83,22.39,16.61,190.34,29.415,113.16,44.21,54.26,182.08,34.36,16.126,59.22,23.995,133.98,404.06,94.61,744.3,32.315,26.11,452.2,10.452,84.06,162.46,1971.2,38.985,157.66,3.764,66.07,21.206,45.656,180.44,129.94,62.15,68.46,29.32
2023-12-20 10:00:00+00:00,34.655,12.862,160.91,137.98,58.09,62.47,22.39,16.644,190.38,29.34,112.94,44.27,54.58,181.82,34.31,16.102,59.4,23.885,134.12,406.06,94.62,747.85,32.28,26.15,452.0,10.47,84.0,162.6,1977.8,38.81,157.38,3.764,66.04,21.14,45.62,180.7,129.56,62.22,68.66,29.23
2023-12-20 11:00:00+00:00,34.68,12.856,161.59,138.12,58.18,62.45,22.39,16.69,190.5,29.345,113.14,44.36,54.52,182.08,34.28,16.118,59.24,23.89,134.34,406.96,94.74,748.3,32.27,26.275,452.36,10.468,83.9,162.56,1980.8,38.74,157.5,3.7636,66.17,21.12,45.726,181.48,129.84,62.2,68.76,29.27
2023-12-20 12:00:00+00:00,34.695,12.874,161.73,138.1,58.17,62.61,22.39,16.652,190.08,29.415,113.16,44.4,54.5,181.86,34.26,16.138,59.32,23.93,134.1,408.0,94.77,747.1,32.275,26.18,452.5,10.466,83.92,162.4,1978.8,38.515,157.64,3.7756,66.05,21.096,45.708,181.44,129.4,62.12,68.64,29.275
2023-12-20 13:00:00+00:00,34.76,12.91,161.22,138.28,58.26,62.86,22.4,16.706,190.4,29.47,113.4,44.47,54.75,181.5,34.3,16.19,59.37,24.0,134.38,407.5,94.76,746.5,32.345,26.24,450.8,10.444,84.04,162.52,1979.8,38.44,157.62,3.806,66.15,21.13,45.76,181.56,130.52,62.16,69.2,29.325
2023-12-20 14:00:00+00:00,34.67,12.888,161.05,137.92,58.07,63.01,22.52,16.68,190.46,29.37,113.26,44.49,54.8,181.52,34.3,16.176,59.22,24.005,134.34,407.02,94.72,746.15,32.24,26.29,449.8,10.45,84.12,162.0,1989.2,38.46,157.68,3.805,66.06,21.09,45.67,181.02,130.6,62.11,69.0,29.27
2023-12-20 15:00:00+00:00,34.65,12.882,161.22,137.86,58.15,62.92,22.54,16.68,190.2,29.355,113.34,44.64,55.18,181.32,34.35,16.202,59.36,24.0,133.7,406.9,94.75,745.8,32.375,26.25,449.26,10.462,84.37,161.7,1998.8,38.515,157.38,3.79,66.14,21.136,45.79,181.1,130.9,62.05,68.86,29.28
2023-12-20 16:00:00+00:00,34.68,12.85,161.69,137.9,58.11,62.49,22.54,16.706,190.06,29.425,113.62,44.73,55.06,182.02,34.37,16.292,59.04,24.045,133.6,406.8,94.86,747.4,32.45,26.195,450.16,10.464,84.42,161.7,1999.4,38.485,158.12,3.789,66.41,21.25,45.84,181.08,130.84,62.17,68.5,29.36
2023-12-21 08:00:00+00:00,34.61,12.8,161.82,138.14,58.15,62.59,22.49,16.594,189.16,29.585,113.42,44.65,54.8,181.64,34.23,16.224,58.68,23.91,135.4,404.0,94.68,741.0,32.305,26.11,448.66,10.434,84.02,160.34,1991.0,37.9,158.64,3.7866,65.97,21.156,45.396,180.55,133.16,62.1,68.3,29.06
2023-12-21 09:00:00+00:00,34.59,12.766,161.45,138.16,58.27,62.37,22.48,16.56,188.4,29.435,113.16,44.555,54.78,181.1,34.19,16.248,58.42,23.875,135.02,401.8,94.64,738.2,32.24,26.105,448.7,10.44,83.78,159.84,1992.0,37.75,157.96,3.7866,66.04,21.106,45.33,180.3,132.7,62.3,67.8,29.09
2023-12-21 10:00:00+00:00,34.58,12.746,161.37,138.06,58.27,62.23,22.47,16.53,188.46,29.435,113.08,44.595,54.78,180.6,34.26,16.27,58.23,23.855,134.9,399.76,94.28,736.8,32.2,25.96,449.2,10.448,83.44,160.0,1984.8,37.57,157.9,3.776,65.81,21.01,45.1,179.64,132.8,62.08,67.72,29.04
2023-12-21 11:00:00+00:00,34.6,12.722,161.04,138.28,58.24,62.17,22.47,16.516,188.5,29.425,113.08,44.64,54.8,180.46,34.22,16.234,58.56,23.855,134.96,401.7,94.4,739.2,32.25,25.84,449.06,10.416,83.64,160.22,1986.0,37.59,158.32,3.771,65.87,20.984,45.21,180.14,133.6,61.89,67.78,28.99
2023-12-21 12:00:00+00:00,34.545,12.716,161.39,138.22,58.45,62.13,22.5,16.496,188.68,29.46,113.24,44.675,54.73,180.54,34.23,16.198,58.54,23.865,134.92,402.36,94.72,739.95,32.27,25.845,449.96,10.436,83.74,160.84,1990.6,37.78,158.6,3.7636,66.06,21.036,45.296,180.72,134.34,61.49,67.8,29.02
2023-12-21 13:00:00+00:00,34.54,12.74,161.49,138.24,58.33,62.41,22.5,16.546,188.96,29.515,113.4,44.675,54.78,181.1,34.26,16.212,58.76,23.96,135.06,402.46,94.6,743.4,32.35,25.9,450.06,10.426,83.82,160.8,1998.6,37.905,158.88,3.7896,66.06,21.106,45.456,180.72,136.2,61.55,67.94,29.06
2023-12-21 14:00:00+00:00,34.58,12.744,160.87,138.06,58.31,62.55,22.48,16.54,188.66,29.525,113.34,44.56,54.84,180.62,34.26,16.216,58.72,23.925,135.34,400.3,94.79,740.05,32.38,25.865,448.56,10.436,83.78,160.4,1983.4,38.0,159.02,3.784,65.96,21.144,45.456,180.34,135.34,61.85,67.66,29.03
2023-12-21 15:00:00+00:00,34.705,12.778,160.56,138.4,58.26,62.77,22.51,16.558,188.8,29.5,113.4,44.655,54.8,180.76,34.35,16.224,58.86,23.98,135.3,400.0,94.94,742.2,32.44,25.92,448.2,10.448,83.93,160.4,1984.6,38.03,159.22,3.794,66.03,21.19,45.426,180.46,135.9,61.865,67.92,29.06
2023-12-21 16:00:00+00:00,34.76,12.838,160.47,138.26,58.3,62.73,22.56,16.554,189.3,29.515,113.86,44.73,54.88,181.26,34.39,16.18,58.76,24.015,134.96,403.1,95.16,742.5,32.52,25.95,448.6,10.446,84.32,160.9,1996.8,38.065,159.34,3.793,66.14,21.17,45.55,180.46,136.26,62.03,67.76,29.16
2023-12-22 08:00:00+00:00,34.64,12.816,161.15,138.68,58.16,62.94,22.49,16.566,188.76,29.675,114.16,44.515,54.52,180.66,34.48,16.212,58.88,24.035,133.94,398.44,94.66,738.3,32.49,26.015,444.98,10.484,84.24,160.8,1950.0,37.89,158.88,3.785,65.86,21.17,45.376,179.7,134.0,62.47,67.4,29.09
